Down,ToGo,YardLine,Expected Points
3,19,60,1.853208416
3,20,60,1.755728141
3,21,60,1.819639998
3,22,60,1.820749345
3,23,60,1.89270214
3,24,60,1.802174801
3,25,60,1.841015053
3,26,60,1.786352978
3,30,60,1.740479581
4,1,60,1.340738337
4,2,60,1.12284114
4,3,60,1.047164899
4,4,60,1.038898714
4,5,60,1.007412253
4,6,60,0.96898672
4,7,60,0.945858902
4,8,60,0.883958228
4,9,60,0.89087996
4,10,60,0.929297813
4,11,60,0.927749931
4,12,60,0.917142546
4,13,60,0.888057199
4,14,60,0.923500013
4,15,60,0.840635125
4,16,60,0.891993144
4,17,60,0.79569845
4,18,60,0.398459939
4,19,60,0.828717527
4,20,60,0.909555031
4,21,60,0.764044317
4,23,60,0.932063626
4,26,60,0.876063291
4,27,60,-0.062084128
4,30,60,0.906736132
4,32,60,0.902666931
1,5,59,3.483192635
1,6,59,3.747867653
1,10,59,3.192905754
1,15,59,3.00156252
1,16,59,2.723842139
1,20,59,3.104209933
1,25,59,2.958299831
2,1,59,3.347312366
2,2,59,3.283863609
2,3,59,3.270333408
2,4,59,3.120462194
2,5,59,3.053813396
2,6,59,2.894197747
2,7,59,2.888963098
2,8,59,2.911493106
2,9,59,2.907479752
2,10,59,2.680608901
2,11,59,2.048249378
2,12,59,2.679611144
2,13,59,2.772886653
2,14,59,2.584682401
2,15,59,2.496351452
2,16,59,2.533050401
2,17,59,2.645065277
2,18,59,2.472689107
2,19,59,2.587344874
2,20,59,2.433955145
2,21,59,2.711332847
2,22,59,2.723781507
2,23,59,2.672616566
2,24,59,2.607567927
2,25,59,2.44816459
2,29,59,2.648615468
2,30,59,2.578290111
2,31,59,2.503070939
3,1,59,3.071175202
3,2,59,2.8452579
3,3,59,2.564390233
3,4,59,2.411049043
3,5,59,2.390557717
3,6,59,2.198181137
3,7,59,2.133485291
3,8,59,2.092038503
3,9,59,2.050064621
3,10,59,1.914774349
3,11,59,2.0713968
3,12,59,1.85843369
3,13,59,1.804805136
3,14,59,1.854573108
3,15,59,1.836278954
3,16,59,1.810867568
3,17,59,1.815143314
3,18,59,1.67539838
3,19,59,1.815727262
3,20,59,1.755452439
3,21,59,1.805734751
3,22,59,1.790672502
3,23,59,1.755486407
3,24,59,1.773316381
3,25,59,1.718360947
3,27,59,1.470193345
3,30,59,1.67179927
3,36,59,1.54028102
4,1,59,1.286037668
4,2,59,1.125599532
4,3,59,1.027829126
4,4,59,0.987728094
4,5,59,0.936600171
4,6,59,0.874391741
4,7,59,0.843696349
4,8,59,0.871150805
4,9,59,0.902098094
4,10,59,0.799226335
4,11,59,0.853394916
4,12,59,0.844336363
4,13,59,0.755591023
4,14,59,0.730384806
4,15,59,0.708499629
4,16,59,0.848320613
4,17,59,0.897434986
4,18,59,0.765045347
4,19,59,0.820126684
4,20,59,0.785652981
4,21,59,0.752386571
4,22,59,0.877933452
4,23,59,0.779480836
4,24,59,0.784907773
4,25,59,0.81871277
4,27,59,1.008274943
4,29,59,0.813659397
4,30,59,0.825117231
1,5,58,3.045948404
1,10,58,3.158878488
1,12,58,2.808711999
1,15,58,2.972587419
1,18,58,3.177596118
1,19,58,3.185345518
1,20,58,2.988014428
1,25,58,2.731351764
1,30,58,3.002575425
2,1,58,3.482514467
2,2,58,3.321399429
2,3,58,3.111381691
2,4,58,3.009167955
2,5,58,2.909007361
2,6,58,2.894438254
2,7,58,2.897003937
2,8,58,2.798224901
2,9,58,2.756059697
2,10,58,2.67180742
2,11,58,2.077772788
2,12,58,2.560914514
2,13,58,2.624469679
2,14,58,2.721696971
2,15,58,2.583047179
2,16,58,2.657018875
2,17,58,2.519917668
2,18,58,2.371367637
2,19,58,2.514175729
2,20,58,2.596947151
2,21,58,2.63654912
2,22,58,2.461044125
2,23,58,2.613985549
2,24,58,1.686214647
2,25,58,2.394466483
2,26,58,2.631532247
2,28,58,2.382708971
2,29,58,2.581407211
2,30,58,2.560536417
3,1,58,3.018255329
3,2,58,2.695090749
3,3,58,2.513337552
3,4,58,2.350133375
3,5,58,2.228523979
3,6,58,2.230036564
3,7,58,2.097320701
3,8,58,2.067805974
3,9,58,2.032705923
3,10,58,1.944160473
3,11,58,1.810964267
3,12,58,1.135006115
3,13,58,1.763399353
3,14,58,1.861442592
3,15,58,1.845897961
3,16,58,1.840246581
3,17,58,1.633699692
3,18,58,1.626231024
3,19,58,1.75431712
3,20,58,1.738677021
3,21,58,1.653718647
3,22,58,1.785640276
3,23,58,1.672432173
3,25,58,1.72111324
3,26,58,1.707510175
3,28,58,1.672456684
3,34,58,1.571111599
4,1,58,1.163714671
4,2,58,1.036496825
4,3,58,0.903787922
4,4,58,0.791580371
4,5,58,0.824120064
4,6,58,0.844006117
4,7,58,0.811307615
4,8,58,0.782003525
4,9,58,0.805225972
4,10,58,0.748720674
4,11,58,0.806957889
4,12,58,0.631116906
4,13,58,0.707704159
4,14,58,0.785933542
4,15,58,0.771310101
4,16,58,0.768003282
4,17,58,0.699074144
4,18,58,0.66233232
4,19,58,0.724800085
4,20,58,0.45576451
4,21,58,0.693630746
4,22,58,0.744473187
4,23,58,0.425381787
4,24,58,-0.922992356
4,27,58,0.682528958
4,29,58,0.632305485
4,30,58,0.698264665
4,31,58,0.694216332
1,5,57,3.587064228
1,10,57,3.064498882
1,12,57,3.126329909
1,15,57,2.749540533
1,16,57,2.987184921
1,17,57,2.505780223
1,18,57,3.150041702
1,19,57,2.864321623
1,20,57,2.968576555
1,25,57,2.972667217
1,26,57,2.991871062
2,1,57,3.375480681
2,2,57,3.19871358
2,3,57,3.083684077
2,4,57,3.051201821
2,5,57,2.991932697
2,6,57,2.876519615
2,7,57,2.889266074
2,8,57,2.78437184
2,9,57,2.741090361
2,10,57,2.575327102
2,11,57,2.046230466
2,12,57,2.650999406
2,13,57,2.680815061
2,14,57,2.766483703
2,15,57,2.430344409
2,16,57,2.372830713
2,17,57,2.377559354
2,18,57,2.415673225
2,19,57,2.296172773
2,20,57,2.485358453
2,21,57,2.645149248
2,22,57,1.899855304
2,23,57,1.853570423
2,25,57,2.198441882
2,26,57,2.139598983
2,30,57,2.034935846
3,1,57,2.968111193
3,2,57,2.71944403
3,3,57,2.517213293
3,4,57,2.303068471
3,5,57,2.231444552
3,6,57,2.115199241
3,7,57,2.082024143
3,8,57,1.996836537
3,9,57,2.017269516
3,10,57,1.792770741
3,11,57,1.80016153
3,12,57,1.444722388
3,13,57,1.681078341
3,14,57,1.608716807
3,15,57,1.729205413
3,16,57,1.73415748
3,17,57,1.58306794
3,18,57,1.67997408
3,19,57,1.517899867
3,20,57,1.268027658
3,21,57,1.573668028
3,22,57,1.513704536
3,23,57,1.220489552
3,24,57,1.630331764
3,25,57,1.542617948
3,26,57,1.434950599
3,27,57,1.597285096
3,29,57,1.526844681
4,1,57,1.12136127
4,2,57,0.950931935
4,3,57,0.879518828
4,4,57,0.850398189
4,5,57,0.728131008
4,6,57,0.757196166
4,7,57,0.759899086
4,8,57,0.654951206
4,9,57,0.72776709
4,10,57,0.617895481
4,11,57,0.6713775
4,12,57,0.720518984
4,13,57,0.578615581
4,14,57,0.658542622
4,15,57,0.708816
4,16,57,0.651800546
4,17,57,0.58846334
4,18,57,0.647834915
4,19,57,0.710482955
4,20,57,0.612563872
4,21,57,0.594620947
4,22,57,0.812787463
4,23,57,0.585096116
4,24,57,0.596171158
4,25,57,0.517795411
4,26,57,0.599657498
4,29,57,0.62751478
1,5,56,3.371949034
1,9,56,3.45858706
1,10,56,3.005933386
1,14,56,3.112058102
1,15,56,2.976594788
1,19,56,3.100799316
1,20,56,2.759443983
1,25,56,2.634460235
2,1,56,3.497477722
2,2,56,3.12961692
2,3,56,3.001607696
2,4,56,2.931248309
2,5,56,2.851506968
2,6,56,2.781443482
2,7,56,2.851065371
2,8,56,2.682178021
2,9,56,2.715977785
2,10,56,2.495463541
2,11,56,1.752388655
2,12,56,2.512988852
2,13,56,2.627876001
2,14,56,2.251756909
2,15,56,2.185241609
2,16,56,2.439430191
2,17,56,2.478290535
2,18,56,2.292625764
2,19,56,2.577836507
2,20,56,2.291499844
2,21,56,2.581613882
2,22,56,2.26862313
2,23,56,2.537877445
2,24,56,1.796699721
2,25,56,2.327670224
2,26,56,2.48955479
2,32,56,1.78103846
3,1,56,2.898818168
3,2,56,2.548494995
3,3,56,2.416799454
3,4,56,2.247183585
3,5,56,2.136938398
3,6,56,2.131270013
3,7,56,1.973280955
3,8,56,1.950300803
3,9,56,1.877934037
3,10,56,1.754388914
3,11,56,1.676777703
3,12,56,1.324010895
3,13,56,1.748430418
3,14,56,1.6517588
3,15,56,1.62926526
3,16,56,1.690910102
3,17,56,1.661453795
3,18,56,1.600969704
3,19,56,1.684999742
3,20,56,1.499470678
3,22,56,1.492581785
3,23,56,1.615757107
3,25,56,1.463660957
3,26,56,1.258994308
3,31,56,1.230366824
3,32,56,1.2184947
4,1,56,1.01695391
4,2,56,0.866286539
4,3,56,0.751870208
4,4,56,0.712060824
4,5,56,0.690836765
4,6,56,0.628417077
4,7,56,0.637613457
4,8,56,0.658035605
4,9,56,0.582978703
4,10,56,0.607859301
4,11,56,0.65375673
4,12,56,0.543494307
4,13,56,0.653810807
4,14,56,0.574174109
4,15,56,0.577723777
4,16,56,0.455699106
4,17,56,0.544794656
4,18,56,0.55302343
4,19,56,0.522134395
4,20,56,0.545398767
4,21,56,0.521821557
4,22,56,0.489678581
4,23,56,0.67705999
4,25,56,0.502354206
4,26,56,0.420770074
4,28,56,0.854792743
4,33,56,0.37527937
1,1,55,3.82430737
1,5,55,3.005227431
1,10,55,2.958364353
1,11,55,2.250586078
1,13,55,3.166731213
1,15,55,2.920476498
1,17,55,3.092498852
1,18,55,2.998486846
1,19,55,2.932689224
1,20,55,2.710934612
1,25,55,2.491807682
2,1,55,3.315628884
2,2,55,3.087919417
2,3,55,2.967382584
2,4,55,2.844340395
2,5,55,2.81366967
2,6,55,2.754919651
2,7,55,2.68039148
2,8,55,2.676106456
2,9,55,2.58551952
2,10,55,2.423563461
2,11,55,1.810932965
2,12,55,2.367273897
2,13,55,2.570929306
2,14,55,2.30788083
2,15,55,2.393579028
2,16,55,2.511890827
2,17,55,2.398806054
2,18,55,2.291647097
2,19,55,2.45546335
2,20,55,2.156215844
2,21,55,2.237854015
2,22,55,2.432439578
2,23,55,1.898294881
2,25,55,2.435165291
2,27,55,2.3636495
2,28,55,2.397496035
2,29,55,2.299178474
2,36,55,1.570122133
3,1,55,2.823560809
3,2,55,2.566686729
3,3,55,2.326775235
3,4,55,2.212060479
3,5,55,2.089088716
3,6,55,1.97850435
3,7,55,1.918709194
3,8,55,1.944034344
3,9,55,1.81990275
3,10,55,1.691063292
3,11,55,1.597906952
3,12,55,1.224610272
3,13,55,1.698070137
3,14,55,1.589864485
3,15,55,1.629706843
3,16,55,1.549391069
3,17,55,1.58371787
3,18,55,1.482402951
3,19,55,1.54904683
3,20,55,1.422735069
3,21,55,1.454184442
3,23,55,1.202984435
3,24,55,1.493019162
3,27,55,1.460464787
4,1,55,1.081669021
4,2,55,0.823125623
4,3,55,0.681704155
4,4,55,0.652820534
4,5,55,0.610226295
4,6,55,0.630634739
4,7,55,0.514054064
4,8,55,0.55836419
4,9,55,0.560454703
4,10,55,0.554109953
4,11,55,0.554994534
4,12,55,0.569753212
4,13,55,0.464553614
4,14,55,0.512693366
4,15,55,0.470121213
4,16,55,0.447396214
4,17,55,0.428384174
4,18,55,0.361993317
4,19,55,0.41636077
4,20,55,0.396221009
4,21,55,0.434193944
4,22,55,0.447815081
4,23,55,0.380362598
4,25,55,0.523138116
4,29,55,0.376622843
4,34,55,0.851621236
1,4,54,3.367504552
1,5,54,3.217090349
1,10,54,2.91707179
1,13,54,2.960842795
1,15,54,2.703251403
1,17,54,3.038799669
1,18,54,2.986683728
1,19,54,2.927461987
1,20,54,2.736904507
1,25,54,2.398753511
2,1,54,3.286879848
2,2,54,3.085712425
2,3,54,2.950152541
2,4,54,2.81464073
2,5,54,2.80695044
2,6,54,2.695256291
2,7,54,2.681035289
2,8,54,2.635971864
2,9,54,2.585780306
2,10,54,2.373501275
2,11,54,1.858089351
2,12,54,2.351966307
2,13,54,2.199996892
2,14,54,2.238447386
2,15,54,2.294198575
2,16,54,2.156167509
2,17,54,1.991566358
2,18,54,2.293497868
2,19,54,2.101151206
2,20,54,2.198672579
2,21,54,2.148748385
2,22,54,2.372423462
2,25,54,2.199716709
2,36,54,2.16924
3,1,54,2.742908218
3,2,54,2.48211548
3,3,54,2.286853105
3,4,54,2.057544318
3,5,54,2.046493804
3,6,54,1.937609201
3,7,54,1.890174088
3,8,54,1.76712077
3,9,54,1.760631259
3,10,54,1.627391763
3,11,54,1.587832157
3,12,54,1.290964626
3,13,54,1.435663531
3,14,54,1.517719895
3,15,54,1.499858996
3,16,54,1.467515142
3,17,54,1.467219402
3,18,54,1.546902285
3,19,54,1.429772359
3,20,54,1.376431754
3,21,54,1.322068204
3,22,54,1.437511192
3,23,54,1.281129745
3,24,54,1.387272058
3,25,54,1.366992838
3,26,54,1.242350312
3,27,54,1.107743184
3,28,54,1.358080277
3,31,54,1.310225605
4,1,54,0.904610625
4,2,54,0.738276699
4,3,54,0.637621372
4,4,54,0.568659495
4,5,54,0.51817703
4,6,54,0.534163367
4,7,54,0.469489758
4,8,54,0.499816232
4,9,54,0.421995124
4,10,54,0.520101822
4,11,54,0.414768603
4,12,54,0.493523901
4,13,54,0.385435224
4,14,54,0.429987819
4,15,54,0.364321794
4,16,54,0.536611016
4,17,54,0.442355337
4,18,54,0.347319637
4,19,54,0.499340616
4,20,54,0.450370884
4,21,54,0.284523445
4,22,54,0.453201433
4,23,54,0.302296087
4,26,54,0.204317093
4,28,54,0.323936204
4,29,54,0.297674111
4,35,54,0.209268429
1,4,53,3.285561269
1,5,53,3.225998179
1,10,53,2.882211868
1,12,53,2.166022192
1,13,53,3.056665035
1,14,53,3.072401166
1,15,53,2.791789497
1,16,53,2.442032178
1,20,53,2.627720376
1,25,53,2.105464157
2,1,53,3.210142338
2,2,53,3.000842811
2,3,53,2.773168108
2,4,53,2.768875743
2,5,53,2.68305655
2,6,53,2.620659847
2,7,53,2.587696674
2,8,53,2.515765131
2,9,53,2.525099893
2,10,53,2.353781425
2,11,53,1.635847885
2,12,53,2.315020903
2,13,53,2.317646555
2,14,53,2.467577706
2,15,53,2.171577143
2,16,53,2.257763802
2,17,53,2.267818275
2,18,53,2.401767001
2,19,53,2.239166996
2,20,53,2.203588725
2,21,53,1.900008913
2,22,53,1.965187586
2,23,53,2.334078075
2,24,53,1.6719661
2,25,53,2.250242378
2,26,53,2.278555271
2,27,53,1.62663097
2,28,53,2.240757282
2,29,53,2.205087039
3,1,53,2.773599517
3,2,53,2.459672885
3,3,53,2.220323423
3,4,53,2.08004238
3,5,53,1.94570955
3,6,53,1.889075443
3,7,53,1.820375303
3,8,53,1.751719161
3,9,53,1.776962835
3,10,53,1.599259867
3,11,53,1.55134198
3,12,53,1.450165791
3,13,53,1.561371755
3,14,53,1.385353581
3,15,53,1.470113034
3,16,53,1.455181732
3,17,53,1.413758518
3,18,53,1.346936721
3,19,53,1.34785486
3,20,53,1.402649914
3,21,53,1.318614986
3,22,53,1.384859071
3,23,53,1.247848515
3,24,53,1.279194862
3,25,53,1.319449573
3,28,53,1.252182756
3,29,53,1.223028759
4,1,53,0.886931153
4,2,53,0.669551835
4,3,53,0.536722202
4,4,53,0.56417454
4,5,53,0.455603113
4,6,53,0.430234114
4,7,53,0.393720786
4,8,53,0.350044666
4,9,53,0.345701606
4,10,53,0.344707789
4,11,53,0.368838711
4,12,53,0.391465296
4,13,53,0.32051069
4,14,53,0.349227429
4,15,53,0.280907591
4,16,53,0.439612733
4,17,53,0.226175669
4,18,53,0.277401958
4,19,53,0.249842196
4,20,53,0.281121389
4,21,53,0.17437198
4,22,53,0.24395848
4,23,53,0.230413507
4,25,53,0.065816716
4,26,53,0.244506969
4,27,53,0.227287472
4,29,53,0.709979886
4,30,53,0.67680662
1,5,52,3.194409399
1,10,52,2.815530035
1,14,52,2.997604054
1,15,52,2.505330054
1,18,52,2.791624659
1,20,52,2.575175696
1,25,52,2.387376419
1,30,52,2.491862001
2,1,52,3.182443603
2,2,52,2.934616765
2,3,52,2.747849133
2,4,52,2.789606531
2,5,52,2.600674719
2,6,52,2.585961706
2,7,52,2.552542393
2,8,52,2.453479753
2,9,52,2.478398235
2,10,52,2.266170211
2,11,52,1.681329773
2,12,52,2.38437595
2,13,52,2.17883691
2,14,52,2.254077858
2,15,52,2.158577316
2,16,52,2.198640538
2,17,52,2.016156725
2,18,52,2.056731403
2,19,52,1.9533022
2,20,52,1.890389637
2,21,52,2.241277047
2,22,52,1.776941863
2,23,52,2.23679043
2,24,52,2.113203561
2,25,52,2.075073004
2,27,52,1.466736297
2,30,52,1.766393978
3,1,52,2.653237415
3,2,52,2.39430828
3,3,52,2.134364698
3,4,52,2.011017416
3,5,52,1.888945408
3,6,52,1.830026719
3,7,52,1.729590649
3,8,52,1.692492193
3,9,52,1.643052792
3,10,52,1.490656411
3,11,52,1.442755296
3,12,52,1.080882188
3,13,52,1.434585064
3,14,52,1.43222708
3,15,52,1.400822272
3,16,52,1.232558607
3,17,52,1.335797961
3,18,52,1.293224475
3,19,52,1.331602639
3,20,52,1.266564404
3,21,52,1.25303597
3,22,52,1.236669874
3,24,52,1.207347157
3,25,52,1.209418856
3,26,52,1.157510136
3,28,52,0.998242851
3,32,52,1.116230904
4,1,52,0.844681331
4,2,52,0.578276356
4,3,52,0.482294942
4,4,52,0.375583359
4,5,52,0.36296758
4,6,52,0.345548608
4,7,52,0.313581375
4,8,52,0.328131532
4,9,52,0.260714001
4,10,52,0.33648273
4,11,52,0.278612005
4,12,52,0.266685343
4,13,52,0.227082615
4,14,52,0.221155478
4,15,52,0.17476224
4,16,52,0.183411932
4,17,52,0.347090511
4,18,52,0.350757065
4,19,52,0.314703188
4,20,52,0.436548947
4,21,52,0.070488608
4,22,52,0.185450299
4,24,52,0.207285303
4,32,52,-0.011501984
1,1,51,4.235465646
1,5,51,3.196178525
1,10,51,2.785108373
1,15,51,2.561997137
1,16,51,2.867190619
1,17,51,2.783778359
1,18,51,2.814577943
1,19,51,2.277693409
1,20,51,2.592793375
1,22,51,2.712669254
1,25,51,2.571834062
1,26,51,1.938978889
2,1,51,3.07062259
2,2,51,2.841434554
2,3,51,2.682363591
2,4,51,2.592604634
2,5,51,2.550755073
2,6,51,2.485481778
2,7,51,2.4389927
2,8,51,2.393436244
2,9,51,2.441249577
2,10,51,2.228168315
2,11,51,1.756244372
2,12,51,2.156211856
2,13,51,2.174952533
2,14,51,2.208174737
2,15,51,2.214382453
2,16,51,2.000014786
2,17,51,2.004034459
2,18,51,1.929657313
2,19,51,2.021320644
2,20,51,2.027210847
2,21,51,2.020022659
2,22,51,2.065854838
2,23,51,1.474247836
2,24,51,1.832503531
2,25,51,2.110582049
2,26,51,1.396738391
2,28,51,1.828596788
2,29,51,1.52914079
3,1,51,2.652591769
3,2,51,2.311036382
3,3,51,2.054679638
3,4,51,1.977699525
3,5,51,1.816847947
3,6,51,1.757770412
3,7,51,1.683750268
3,8,51,1.615282717
3,9,51,1.601441291
3,10,51,1.460368844
3,11,51,1.466584432
3,12,51,1.044306087
3,13,51,1.401882714
3,14,51,1.491735111
3,15,51,1.312942714
3,16,51,1.30954631
3,17,51,1.19878765
3,18,51,1.687561749
3,19,51,1.102354175
3,20,51,1.171184678
3,21,51,1.180528399
3,22,51,1.158851688
3,23,51,1.174617903
3,24,51,1.103790243
3,25,51,1.173888309
3,26,51,1.034508723
3,27,51,1.129464258
3,28,51,0.978860046
3,32,51,0.924127423
4,1,51,0.744752089
4,2,51,0.503535007
4,3,51,0.442458122
4,4,51,0.335083455
4,5,51,0.361400031
4,6,51,0.255038408
4,7,51,0.265753844
4,8,51,0.247527835
4,9,51,0.196520796
4,10,51,0.196445748
4,11,51,0.128963954
4,12,51,0.21687501
4,13,51,0.131707822
4,14,51,0.179589982
4,15,51,0.137550322
4,16,51,0.266773393
4,17,51,0.076947355
4,18,51,0.101533322
4,19,51,0.35812852
4,20,51,0.15676092
4,21,51,0.12593315
4,22,51,-0.065682317
4,23,51,0.118330277
4,24,51,0.097181993
4,25,51,0.242174754
4,26,51,-0.109335715
4,27,51,0.069934292
4,29,51,0.515071174
4,30,51,0.016851056
4,32,51,0.111491156
1,1,50,3.161970723
1,5,50,3.151780303
1,7,50,2.323797
1,10,50,2.694758171
1,14,50,2.439543666
1,15,50,2.44229798
1,16,50,2.740030686
1,19,50,2.714973133
1,20,50,2.505375771
1,25,50,2.248906562
2,1,50,3.095301036
2,2,50,2.724636251
2,3,50,2.578386729
2,4,50,2.512242702
2,5,50,2.489765589
2,6,50,2.481942373
2,7,50,2.369597462
2,8,50,2.339096009
2,9,50,2.285919401
2,10,50,2.143827331
2,11,50,1.966239388
2,12,50,2.104610853
2,13,50,2.119648781
2,14,50,2.252988554
2,15,50,1.997899065
2,16,50,2.170634348
2,17,50,1.972509004
2,18,50,2.002213827
2,19,50,1.83721385
2,20,50,1.815366167
2,21,50,2.096184198
2,23,50,1.759370703
2,24,50,2.014415643
2,25,50,1.804648033
2,30,50,1.94602228
3,1,50,2.502151938
3,2,50,2.244397352
3,3,50,2.020639522
3,4,50,1.864752941
3,5,50,1.752154624
3,6,50,1.679475188
3,7,50,1.616807218
3,8,50,1.565073227
3,9,50,1.477728526
3,10,50,1.38221112
3,11,50,1.412147223
3,12,50,1.098905107
3,13,50,1.288757889
3,14,50,1.252934555
3,15,50,1.175152113
3,16,50,1.234374862
3,17,50,1.201290391
3,18,50,1.194602034
3,19,50,1.092366703
3,20,50,1.027675684
3,21,50,1.186094806
3,22,50,0.916064352
3,23,50,1.104422061
3,25,50,0.977096523
3,28,50,0.743101371
3,29,50,1.024923171
3,31,50,0.837165186
3,38,50,0.855328096
4,1,50,0.620756987
4,2,50,0.444527414
4,3,50,0.362312001
4,4,50,0.265011181
4,5,50,0.218975009
4,6,50,0.185020756
4,7,50,0.186821995
4,8,50,0.114055353
4,9,50,0.115396719
4,10,50,0.145598917
4,11,50,0.117487177
4,12,50,0.021544668
4,13,50,0.078210535
4,14,50,0.055868693
4,15,50,0.139278066
4,16,50,0.196308386
4,17,50,0.131609544
4,18,50,-0.010820735
4,19,50,0.13163028
4,20,50,0.034264591
4,21,50,0.337067081
4,22,50,0.03930674
4,23,50,0.035869161
4,24,50,0.008082138
4,25,50,-0.202678891
4,27,50,-0.235783295
4,28,50,0.02829311
4,30,50,0.523574187
4,31,50,-0.173403887
4,33,50,-0.240090506
1,5,49,3.089508636
1,6,49,3.172009893
1,10,49,2.659365627
1,15,49,2.198609358
1,16,49,2.732467479
1,17,49,2.552733347
1,18,49,2.66174438
1,19,49,2.654595108
1,20,49,2.238631907
1,24,49,2.514192477
1,25,49,2.432486573
1,30,49,2.331585942
2,1,49,2.908232614
2,2,49,2.610840563
2,3,49,2.64947536
2,4,49,2.497726539
2,5,49,2.474238333
2,6,49,2.350753979
2,7,49,2.319033437
2,8,49,2.280349002
2,9,49,2.199383935
2,10,49,2.140128008
2,11,49,1.571796273
2,12,49,2.012697146
2,13,49,2.095462374
2,14,49,1.94575758
2,15,49,1.841286198
2,16,49,1.915596272
2,17,49,2.037573359
2,18,49,2.009556577
2,19,49,1.777675852
2,20,49,1.866447778
2,21,49,2.00935323
2,22,49,2.048179576
2,26,49,1.576909143
2,30,49,1.913350669
3,1,49,2.47878554
3,2,49,2.095685541
3,3,49,1.931626238
3,4,49,1.752022869
3,5,49,1.694421351
3,6,49,1.596811103
3,7,49,1.549359018
3,8,49,1.470002475
3,9,49,1.412639412
3,10,49,1.308974367
3,11,49,1.312292214
3,12,49,1.009193105
3,13,49,1.170810788
3,14,49,1.057812891
3,15,49,1.160729687
3,16,49,1.046935591
3,17,49,1.103673055
3,18,49,1.079852875
3,19,49,1.080856226
3,20,49,0.994450481
3,21,49,1.031483354
3,22,49,1.044208095
3,23,49,0.981221756
3,24,49,0.873945697
3,25,49,0.947924465
3,26,49,0.992185593
3,27,49,0.913196632
3,28,49,0.813259392
3,31,49,0.791075161
3,32,49,0.836186594
4,1,49,0.54294051
4,2,49,0.333011842
4,3,49,0.254511225
4,4,49,0.234149398
4,5,49,0.168761276
4,6,49,0.159300012
4,7,49,0.100326342
4,8,49,0.093877175
4,9,49,-0.008280458
4,10,49,0.036012057
4,11,49,-0.046017714
4,12,49,-0.015884878
4,13,49,-0.042514036
4,14,49,0.052415185
4,15,49,0.145302455
4,16,49,-0.053208406
4,17,49,0.048977562
4,18,49,-0.026077503
4,19,49,0.151183058
4,21,49,-0.147279814
4,22,49,0.040713875
4,23,49,-0.144827707
4,24,49,-0.005509655
4,26,49,-0.14991082
4,29,49,-0.108495182
4,31,49,-0.315869351
4,32,49,-0.24550599
1,2,48,3.684700438
1,5,48,2.92882958
1,10,48,2.591809697
1,11,48,2.755328822
1,14,48,2.606715774
1,15,48,2.367447269
1,16,48,2.603606883
1,20,48,2.255589139
1,24,48,2.469986749
1,25,48,2.381198923
1,30,48,2.300026681
2,1,48,2.987503444
2,2,48,2.609779539
2,3,48,2.469146746
2,4,48,2.451263142
2,5,48,2.381089569
2,6,48,2.358768327
2,7,48,2.233181504
2,8,48,2.205329714
2,9,48,2.242295016
2,10,48,2.056499286
2,11,48,1.516638563
2,12,48,1.996252108
2,13,48,2.028499424
2,14,48,1.922088717
2,15,48,1.973092881
2,16,48,1.884578702
2,17,48,1.928856893
2,18,48,1.7948635
2,19,48,1.835075806
2,20,48,1.733131057
2,21,48,1.71104899
2,22,48,1.965658363
2,23,48,1.949648949
2,24,48,1.923472074
2,25,48,1.901180981
2,28,48,1.442705225
2,29,48,1.580878857
2,31,48,1.821303549
3,1,48,2.422206337
3,2,48,2.059119071
3,3,48,1.884185292
3,4,48,1.692547691
3,5,48,1.61803783
3,6,48,1.533444849
3,7,48,1.459150999
3,8,48,1.407837417
3,9,48,1.396549533
3,10,48,1.280131774
3,11,48,1.219178117
3,12,48,1.038255765
3,13,48,1.252283827
3,14,48,1.154462431
3,15,48,1.065204277
3,16,48,1.067582093
3,17,48,1.076559972
3,18,48,1.06282938
3,19,48,1.01776397
3,20,48,0.96878151
3,21,48,0.893223649
3,22,48,0.97186865
3,23,48,0.94825938
3,26,48,0.861512655
3,27,48,0.891093028
3,28,48,0.904688002
3,30,48,0.777030504
3,33,48,0.789307132
3,35,48,0.63048981
4,1,48,0.476610959
4,2,48,0.27121898
4,3,48,0.175453477
4,4,48,0.091435049
4,5,48,0.044919388
4,6,48,0.018400714
4,7,48,0.046377311
4,8,48,-0.076529443
4,9,48,-0.042505479
4,10,48,0.002991052
4,11,48,0.063911504
4,12,48,-0.121860337
4,13,48,-0.152880374
4,14,48,-0.200874818
4,15,48,-0.162014994
4,16,48,-0.086647556
4,17,48,-0.234429675
4,18,48,-0.205349424
4,19,48,-0.26749482
4,20,48,-0.273508528
4,21,48,-0.184613189
4,22,48,-0.15269894
4,23,48,-0.206079855
4,25,48,-0.227326634
4,27,48,-0.194552184
4,28,48,0.59433864
4,35,48,0.481364195
1,5,47,2.666812219
1,10,47,2.539039061
1,15,47,2.306410546
1,16,47,2.569754462
1,19,47,2.462630533
1,20,47,2.139376072
1,25,47,2.096670634
2,1,47,2.928217216
2,2,47,2.619397247
2,3,47,2.459023525
2,4,47,2.368736804
2,5,47,2.277574257
2,6,47,2.238275016
2,7,47,2.179583404
2,8,47,2.126219732
2,9,47,2.106929174
2,10,47,1.965052293
2,11,47,1.332505127
2,12,47,1.992314055
2,13,47,1.870301306
2,14,47,1.941412094
2,15,47,1.829044447
2,16,47,1.915930858
2,17,47,1.898284419
